date_heure,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale
2023-10-11T15:00:00+00:00,26590.0,45518,72108.0
2023-10-11T15:30:00+00:00,,45921,
2023-10-11T16:30:00+00:00,,48605,
2023-10-11T17:00:00+00:00,30110.0,50312,80422.0
2023-10-11T17:30:00+00:00,,49965,
2023-10-11T19:00:00+00:00,26183.0,44787,70970.0
2023-10-11T19:30:00+00:00,,43601,
2023-10-11T22:30:00+00:00,,38959,
2023-10-12T00:00:00+00:00,20612.0,37535,58147.0
2023-10-12T00:30:00+00:00,,36269,
2023-10-12T01:30:00+00:00,,34668,
2023-10-12T05:30:00+00:00,,46660,
2023-10-12T08:00:00+00:00,33055.0,48641,81696.0
2023-10-12T15:00:00+00:00,28913.0,45497,74410.0
2023-10-12T16:30:00+00:00,,48613,
2023-10-12T18:00:00+00:00,30292.0,47418,77710.0
2023-10-12T21:00:00+00:00,26560.0,43405,69965.0
2023-10-12T22:30:00+00:00,,38133,
2023-10-12T23:30:00+00:00,,37611,
2023-10-13T02:00:00+00:00,19113.0,34652,53765.0
2023-10-13T03:00:00+00:00,19689.0,36266,55955.0
2023-10-13T04:30:00+00:00,,42812,
2023-10-13T11:00:00+00:00,25187.0,49033,74220.0
2023-10-13T17:00:00+00:00,24652.0,48692,73344.0
2023-10-13T18:00:00+00:00,23895.0,46643,70538.0
2023-10-13T20:30:00+00:00,,44167,
2023-10-13T21:00:00+00:00,20248.0,43598,63846.0
2023-10-13T23:00:00+00:00,19138.0,38045,57183.0
2023-10-14T01:00:00+00:00,19000.0,34241,53241.0
2023-10-14T01:30:00+00:00,,33554,
2023-10-14T02:00:00+00:00,19597.0,32896,52493.0
2023-10-14T03:00:00+00:00,20246.0,33032,53278.0
2023-10-14T04:30:00+00:00,,35034,
2023-10-14T06:30:00+00:00,,38841,
2023-10-14T11:30:00+00:00,,42995,
2023-10-14T16:30:00+00:00,,42137,
2023-10-14T17:30:00+00:00,,44112,
2023-10-14T21:00:00+00:00,20042.0,40936,60978.0
2023-10-15T00:30:00+00:00,,33758,
2023-10-15T02:00:00+00:00,24952.0,31576,56528.0
2023-10-15T09:30:00+00:00,,42788,
2023-10-15T12:00:00+00:00,21956.0,40021,61977.0
2023-10-15T16:00:00+00:00,24794.0,40242,65036.0
2023-10-15T16:30:00+00:00,,42519,
2023-10-15T19:00:00+00:00,24263.0,41589,65852.0
2023-10-15T23:00:00+00:00,29627.0,37624,67251.0
2023-10-16T02:30:00+00:00,,34658,
2023-10-16T05:30:00+00:00,,48528,
2023-10-16T06:30:00+00:00,,50250,
2023-10-16T07:00:00+00:00,42891.0,50857,93748.0
2023-10-16T09:00:00+00:00,38730.0,51527,90257.0
2023-10-16T10:00:00+00:00,35945.0,52304,88249.0
2023-10-16T13:30:00+00:00,,46940,
2023-10-16T14:00:00+00:00,32049.0,46179,78228.0
2023-10-16T18:30:00+00:00,,48464,
2023-10-16T19:00:00+00:00,37392.0,47087,84479.0
2023-10-16T19:30:00+00:00,,45764,
2023-10-16T20:00:00+00:00,35210.0,46015,81225.0
2023-10-16T20:30:00+00:00,,47092,
2023-10-16T21:00:00+00:00,33341.0,46292,79633.0
2023-10-16T22:30:00+00:00,,41863,
2023-10-17T01:30:00+00:00,,38146,
2023-10-17T03:00:00+00:00,31385.0,39533,70918.0
2023-10-17T04:00:00+00:00,41644.0,44290,85934.0
2023-10-17T05:00:00+00:00,47176.0,50326,97502.0
2023-10-17T06:00:00+00:00,47553.0,51920,99473.0
2023-10-17T07:00:00+00:00,45644.0,52501,98145.0
2023-10-17T08:30:00+00:00,,52697,
2023-10-17T09:00:00+00:00,42668.0,52729,95397.0
2023-10-17T12:00:00+00:00,34250.0,50319,84569.0
2023-10-17T12:30:00+00:00,,49464,
2023-10-17T16:00:00+00:00,35602.0,48660,84262.0
2023-10-17T17:30:00+00:00,,52570,
2023-10-18T00:00:00+00:00,24513.0,40500,65013.0
2023-10-18T00:30:00+00:00,,38885,
2023-10-18T02:30:00+00:00,,37717,
2023-10-18T03:00:00+00:00,28163.0,39279,67442.0
2023-10-18T06:30:00+00:00,,51281,
2023-10-18T07:00:00+00:00,38109.0,51706,89815.0
2023-10-18T07:30:00+00:00,,51909,
2023-10-18T08:30:00+00:00,,52335,
2023-10-18T11:30:00+00:00,,52477,
2023-10-18T12:30:00+00:00,,51129,
2023-10-18T16:30:00+00:00,,52985,
2023-10-18T18:00:00+00:00,34280.0,50915,85195.0
2023-10-19T02:00:00+00:00,24680.0,36777,61457.0
2023-10-19T04:30:00+00:00,,45295,
2023-10-19T08:30:00+00:00,,51456,
2023-10-19T11:00:00+00:00,32367.0,51442,83809.0
2023-10-19T15:00:00+00:00,30724.0,46977,77701.0
2023-10-19T15:30:00+00:00,,47681,
2023-10-19T17:00:00+00:00,34056.0,52651,86707.0
2023-10-19T19:30:00+00:00,,44694,
2023-10-20T02:00:00+00:00,24534.0,36170,60704.0
2023-10-20T03:00:00+00:00,26746.0,37628,64374.0
2023-10-20T04:30:00+00:00,,44589,
2023-10-20T06:30:00+00:00,,50043,
2023-10-20T07:00:00+00:00,35442.0,50451,85893.0
2023-10-20T08:00:00+00:00,36037.0,51298,87335.0
2023-10-20T11:00:00+00:00,33593.0,51020,84613.0
2023-10-20T12:30:00+00:00,,48656,
2023-10-20T18:30:00+00:00,,46928,
2023-10-20T20:00:00+00:00,28152.0,44985,73137.0
2023-10-20T21:00:00+00:00,26408.0,45166,71574.0
2023-10-20T21:30:00+00:00,,44302,
2023-10-21T00:00:00+00:00,24070.0,38710,62780.0
2023-10-21T01:30:00+00:00,,35413,
2023-10-21T02:00:00+00:00,24653.0,34976,59629.0
2023-10-21T05:30:00+00:00,,39747,
2023-10-21T07:00:00+00:00,31805.0,43146,74951.0
2023-10-21T12:00:00+00:00,28458.0,44813,73271.0
2023-10-22T02:00:00+00:00,30830.0,34274,65104.0
2023-10-22T03:30:00+00:00,,34396,
2023-10-22T04:00:00+00:00,30607.0,35074,65681.0
2023-10-22T05:00:00+00:00,31562.0,36365,67927.0
2023-10-22T06:30:00+00:00,,38838,
2023-10-22T08:00:00+00:00,32121.0,42435,74556.0
2023-10-22T09:30:00+00:00,,44605,
2023-10-22T10:00:00+00:00,30453.0,45822,76275.0
2023-10-22T11:30:00+00:00,,42480,
2023-10-22T12:30:00+00:00,,40432,
2023-10-22T15:00:00+00:00,27194.0,38800,65994.0
2023-10-22T17:00:00+00:00,33115.0,46400,79515.0
2023-10-22T18:30:00+00:00,,43398,
2023-10-22T19:30:00+00:00,,41888,
2023-10-22T22:30:00+00:00,,39005,
2023-10-23T07:00:00+00:00,46816.0,51911,98727.0
2023-10-23T07:30:00+00:00,,52382,
2023-10-23T08:30:00+00:00,,52974,
2023-10-23T12:30:00+00:00,,51801,
2023-10-23T14:30:00+00:00,,48879,
2023-10-23T15:00:00+00:00,43064.0,48770,91834.0
2023-10-23T21:00:00+00:00,33519.0,47214,80733.0
2023-10-24T01:00:00+00:00,30362.0,38735,69097.0
2023-10-24T01:30:00+00:00,,38029,
2023-10-24T02:30:00+00:00,,38178,
2023-10-24T09:00:00+00:00,46311.0,53389,99700.0
2023-10-24T09:30:00+00:00,,54008,
2023-10-24T10:00:00+00:00,43232.0,53928,97160.0
2023-10-24T11:00:00+00:00,40228.0,52530,92758.0
2023-10-24T11:30:00+00:00,,51822,
2023-10-24T13:00:00+00:00,37756.0,49134,86890.0
2023-10-24T13:30:00+00:00,,48244,
2023-10-24T16:00:00+00:00,43459.0,49598,93057.0
2023-10-24T16:30:00+00:00,,52665,
2023-10-24T20:00:00+00:00,36152.0,46940,83092.0
2023-10-24T20:30:00+00:00,,47983,
2023-10-24T21:30:00+00:00,,46479,
2023-10-25T03:30:00+00:00,,41507,
2023-10-25T04:30:00+00:00,,46059,
2023-10-25T07:00:00+00:00,46440.0,52499,98939.0
2023-10-25T08:00:00+00:00,46183.0,53122,99305.0
2023-10-25T09:30:00+00:00,,54622,
2023-10-25T11:00:00+00:00,42307.0,53835,96142.0
2023-10-25T12:00:00+00:00,39694.0,52266,91960.0
2023-10-25T16:30:00+00:00,,53835,
2023-10-25T18:30:00+00:00,,49956,
2023-10-25T19:30:00+00:00,,47163,
2023-10-25T22:00:00+00:00,32602.0,45215,77817.0
2023-10-25T23:00:00+00:00,29988.0,42677,72665.0
2023-10-26T05:30:00+00:00,,49960,
2023-10-26T07:30:00+00:00,,52646,
2023-10-26T09:30:00+00:00,,54590,
2023-10-26T10:30:00+00:00,,54563,
2023-10-26T11:30:00+00:00,,52954,
2023-10-26T15:00:00+00:00,43479.0,49100,92579.0
2023-10-26T15:30:00+00:00,,49891,
2023-10-26T17:30:00+00:00,,53872,
2023-10-26T20:00:00+00:00,38899.0,48019,86918.0
2023-10-26T21:00:00+00:00,35991.0,47988,83979.0
2023-10-27T00:30:00+00:00,,40595,
2023-10-27T02:30:00+00:00,,39257,
2023-10-27T09:30:00+00:00,,54019,
2023-10-27T14:00:00+00:00,35790.0,48174,83964.0
2023-10-27T15:30:00+00:00,,48765,
2023-10-27T16:30:00+00:00,,52692,
2023-10-27T17:00:00+00:00,40232.0,53578,93810.0
2023-10-27T18:30:00+00:00,,49337,
2023-10-27T19:00:00+00:00,37315.0,48413,85728.0
2023-10-27T20:00:00+00:00,34087.0,47644,81731.0
2023-10-28T02:00:00+00:00,27826.0,37614,65440.0
2023-10-28T04:30:00+00:00,,40331,
2023-10-28T08:30:00+00:00,,47497,
2023-10-28T09:00:00+00:00,36793.0,48144,84937.0
2023-10-28T09:30:00+00:00,,48696,
2023-10-28T12:30:00+00:00,,45545,
2023-10-28T13:00:00+00:00,31567.0,44746,76313.0
2023-10-28T15:30:00+00:00,,44183,
2023-10-28T16:00:00+00:00,34416.0,45794,80210.0
2023-10-28T19:00:00+00:00,31604.0,45127,76731.0
2023-10-29T01:00:00+00:00,27180.0,39299,66479.0
2023-10-29T05:00:00+00:00,34279.0,36745,71024.0
2023-10-29T06:00:00+00:00,34440.0,37933,72373.0
2023-10-29T07:00:00+00:00,34436.0,40006,74442.0
2023-10-29T10:30:00+00:00,,46366,
2023-10-29T11:30:00+00:00,,47460,
2023-10-29T13:30:00+00:00,,42555,
2023-10-29T15:00:00+00:00,28291.0,40899,69190.0
2023-10-29T16:00:00+00:00,30718.0,41948,72666.0
2023-10-29T18:00:00+00:00,33239.0,47791,81030.0
2023-10-29T20:30:00+00:00,,43034,
2023-10-29T21:30:00+00:00,,44956,
2023-10-30T01:00:00+00:00,32518.0,39074,71592.0
2023-10-30T08:30:00+00:00,,52763,
2023-10-30T13:30:00+00:00,,51999,
2023-10-30T15:00:00+00:00,41679.0,50201,91880.0
2023-10-30T17:00:00+00:00,45821.0,54470,100291.0
2023-10-31T01:00:00+00:00,32050.0,42130,74180.0
2023-10-31T02:00:00+00:00,32174.0,40088,72262.0
2023-10-31T03:00:00+00:00,33409.0,39379,72788.0
2023-10-31T04:30:00+00:00,,42958,
2023-10-31T05:30:00+00:00,,47704,
2023-10-31T09:00:00+00:00,44223.0,53588,97811.0
2023-10-31T11:00:00+00:00,40864.0,54610,95474.0
2023-10-31T14:30:00+00:00,,49508,
2023-10-31T16:00:00+00:00,43857.0,49183,93040.0
2023-10-31T17:30:00+00:00,,53595,
2023-10-31T23:00:00+00:00,32436.0,46105,78541.0
2023-11-01T00:30:00+00:00,,42816,
2023-11-01T03:00:00+00:00,35022.0,38283,73305.0
2023-11-01T10:30:00+00:00,,48995,
2023-11-01T13:30:00+00:00,,45673,
2023-11-01T15:30:00+00:00,,44149,
2023-11-01T16:00:00+00:00,39085.0,45139,84224.0
2023-11-01T17:00:00+00:00,41314.0,50168,91482.0
2023-11-01T18:00:00+00:00,40756.0,51485,92241.0
2023-11-01T18:30:00+00:00,,50643,
2023-11-01T19:00:00+00:00,39487.0,49157,88644.0
2023-11-01T22:00:00+00:00,32558.0,47017,79575.0
2023-11-02T01:30:00+00:00,,39750,
2023-11-02T02:00:00+00:00,39285.0,38965,78250.0
2023-11-02T04:00:00+00:00,47927.0,39989,87916.0
2023-11-02T07:00:00+00:00,47993.0,50322,98315.0
2023-11-02T08:30:00+00:00,,53398,
2023-11-02T12:30:00+00:00,,54472,
2023-11-02T14:00:00+00:00,43662.0,52698,96360.0
2023-11-02T17:30:00+00:00,,58293,
2023-11-02T19:30:00+00:00,,52536,
2023-11-02T20:00:00+00:00,45349.0,51215,96564.0
2023-11-02T21:00:00+00:00,41764.0,50584,92348.0
2023-11-03T00:30:00+00:00,,45768,
2023-11-03T02:30:00+00:00,,42846,
2023-11-03T04:00:00+00:00,44443.0,44773,89216.0
2023-11-03T05:30:00+00:00,,50810,
2023-11-03T06:00:00+00:00,59338.0,52643,111981.0
2023-11-03T06:30:00+00:00,,53769,
2023-11-03T09:00:00+00:00,54794.0,57068,111862.0
2023-11-03T11:30:00+00:00,,58172,
2023-11-03T12:30:00+00:00,,56099,
2023-11-03T13:30:00+00:00,,54489,
2023-11-03T14:00:00+00:00,49077.0,53729,102806.0
2023-11-03T18:00:00+00:00,55100.0,58196,113296.0
2023-11-03T21:00:00+00:00,43592.0,51771,95363.0
2023-11-04T08:30:00+00:00,,51432,
2023-11-04T12:00:00+00:00,43759.0,53480,97239.0
2023-11-04T14:00:00+00:00,42146.0,49971,92117.0
2023-11-04T14:30:00+00:00,,49302,
2023-11-04T16:30:00+00:00,,52105,
2023-11-04T22:00:00+00:00,36961.0,49440,86401.0
2023-11-05T00:30:00+00:00,,44158,
2023-11-05T01:00:00+00:00,37740.0,43284,81024.0
2023-11-05T01:30:00+00:00,,41755,
2023-11-05T02:00:00+00:00,38957.0,40810,79767.0
2023-11-05T03:00:00+00:00,41650.0,39135,80785.0
2023-11-05T07:00:00+00:00,47375.0,42994,90369.0
2023-11-05T11:00:00+00:00,41857.0,51207,93064.0
2023-11-05T21:30:00+00:00,,49593,
2023-11-05T22:00:00+00:00,37265.0,48991,86256.0
2023-11-06T00:00:00+00:00,40845.0,45232,86077.0
2023-11-06T01:00:00+00:00,41360.0,44253,85613.0
2023-11-06T03:00:00+00:00,46277.0,41615,87892.0
2023-11-06T07:00:00+00:00,60902.0,56846,117748.0
2023-11-06T07:30:00+00:00,,57464,
2023-11-06T11:00:00+00:00,53627.0,58308,111935.0
2023-11-06T13:30:00+00:00,,54973,
2023-11-06T15:00:00+00:00,54007.0,53226,107233.0
2023-11-06T15:30:00+00:00,,53597,
2023-11-06T17:30:00+00:00,,61677,
2023-11-06T19:00:00+00:00,57425.0,57841,115266.0
2023-11-06T21:30:00+00:00,,53996,
2023-11-07T03:30:00+00:00,,45135,
2023-11-07T05:00:00+00:00,69158.0,52480,121638.0
2023-11-07T05:30:00+00:00,,55796,
2023-11-07T09:00:00+00:00,61947.0,59083,121030.0
2023-11-07T11:00:00+00:00,56321.0,58685,115006.0
2023-11-07T11:30:00+00:00,,58591,
2023-11-07T12:30:00+00:00,,56826,
2023-11-07T14:00:00+00:00,54317.0,54650,108967.0
2023-11-07T16:00:00+00:00,61216.0,55711,116927.0
2023-11-07T17:00:00+00:00,63633.0,61050,124683.0
2023-11-07T17:30:00+00:00,,62839,
2023-11-07T23:30:00+00:00,,50906,
2023-11-08T00:30:00+00:00,,50251,
2023-11-08T01:30:00+00:00,,48184,
2023-11-08T02:00:00+00:00,43526.0,47330,90856.0
2023-11-08T05:00:00+00:00,68685.0,53528,122213.0
2023-11-08T05:30:00+00:00,,56166,
2023-11-08T13:00:00+00:00,51004.0,58881,109885.0
2023-11-08T14:00:00+00:00,50311.0,56840,107151.0
2023-11-08T14:30:00+00:00,,56418,
2023-11-08T15:30:00+00:00,,56790,
2023-11-08T16:00:00+00:00,55067.0,57610,112677.0
2023-11-08T18:00:00+00:00,56080.0,63854,119934.0
2023-11-08T19:30:00+00:00,,58239,
2023-11-08T20:30:00+00:00,,55291,
2023-11-09T00:00:00+00:00,44528.0,49468,93996.0
2023-11-09T01:00:00+00:00,44816.0,48304,93120.0
2023-11-09T03:30:00+00:00,,45318,
2023-11-09T05:00:00+00:00,66704.0,52035,118739.0
2023-11-09T06:30:00+00:00,,58574,
2023-11-09T10:30:00+00:00,,61070,
2023-11-09T13:30:00+00:00,,58213,
2023-11-09T15:00:00+00:00,59827.0,56789,116616.0
2023-11-09T16:00:00+00:00,62758.0,58500,121258.0
2023-11-09T19:30:00+00:00,,58001,
2023-11-09T23:00:00+00:00,46594.0,54135,100729.0
2023-11-10T01:00:00+00:00,46225.0,50531,96756.0
2023-11-10T04:00:00+00:00,51602.0,49954,101556.0
2023-11-10T05:00:00+00:00,68927.0,55087,124014.0
2023-11-10T09:00:00+00:00,63481.0,62157,125638.0
2023-11-10T09:30:00+00:00,,61774,
2023-11-10T16:00:00+00:00,61464.0,58742,120206.0
2023-11-10T16:30:00+00:00,,61165,
2023-11-10T17:00:00+00:00,62328.0,62369,124697.0
2023-11-10T17:30:00+00:00,,63406,
2023-11-10T23:30:00+00:00,,50349,
2023-11-11T01:00:00+00:00,44176.0,48346,92522.0
2023-11-11T01:30:00+00:00,,46786,
2023-11-11T02:00:00+00:00,44237.0,45981,90218.0
2023-11-11T03:00:00+00:00,45522.0,44677,90199.0
2023-11-11T05:30:00+00:00,,47588,
2023-11-11T06:30:00+00:00,,49159,
2023-11-11T09:30:00+00:00,,52946,
2023-11-11T10:00:00+00:00,54816.0,53151,107967.0
2023-11-11T11:00:00+00:00,52268.0,54916,107184.0
2023-11-11T11:30:00+00:00,,55207,
2023-11-11T12:30:00+00:00,,52022,
2023-11-11T14:00:00+00:00,51223.0,49489,100712.0
2023-11-11T16:00:00+00:00,57671.0,51085,108756.0
2023-11-11T18:00:00+00:00,59106.0,56129,115235.0
2023-11-12T05:00:00+00:00,55770.0,43821,99591.0
2023-11-12T05:30:00+00:00,,44385,
2023-11-12T06:30:00+00:00,,45036,
2023-11-12T07:30:00+00:00,,47582,
2023-11-12T08:00:00+00:00,54658.0,49016,103674.0
2023-11-12T08:30:00+00:00,,50212,
2023-11-12T13:30:00+00:00,,49386,
2023-11-12T16:00:00+00:00,49664.0,49625,99289.0
2023-11-12T19:30:00+00:00,,51057,
2023-11-12T20:00:00+00:00,46589.0,49907,96496.0
2023-11-12T23:00:00+00:00,37002.0,47630,84632.0
2023-11-13T00:30:00+00:00,,44716,
2023-11-13T03:00:00+00:00,40181.0,41384,81565.0
2023-11-13T03:30:00+00:00,,41723,
2023-11-13T06:00:00+00:00,59619.0,54377,113996.0
2023-11-13T08:00:00+00:00,52769.0,57014,109783.0
2023-11-13T09:30:00+00:00,,57439,
2023-11-13T10:00:00+00:00,50240.0,57648,107888.0
2023-11-13T14:00:00+00:00,44769.0,54489,99258.0
2023-11-13T18:00:00+00:00,48703.0,59039,107742.0
2023-11-13T23:30:00+00:00,,46682,
2023-11-14T02:00:00+00:00,41006.0,43123,84129.0
2023-11-14T06:00:00+00:00,58072.0,54459,112531.0
2023-11-14T07:30:00+00:00,,56330,
2023-11-14T08:00:00+00:00,52348.0,56503,108851.0
2023-11-14T08:30:00+00:00,,56536,
2023-11-14T09:00:00+00:00,51035.0,56684,107719.0
2023-11-14T16:00:00+00:00,52584.0,54777,107361.0
2023-11-14T17:30:00+00:00,,59609,
2023-11-15T01:00:00+00:00,43534.0,45402,88936.0
2023-11-15T05:30:00+00:00,,52370,
2023-11-15T08:30:00+00:00,,57056,
2023-11-15T09:00:00+00:00,58030.0,56691,114721.0
2023-11-15T13:00:00+00:00,49638.0,54170,103808.0
2023-11-15T14:30:00+00:00,,52277,
2023-11-15T15:00:00+00:00,52904.0,52377,105281.0
2023-11-15T16:00:00+00:00,57137.0,54641,111778.0
2023-11-15T16:30:00+00:00,,57009,
2023-11-15T17:30:00+00:00,,60593,
2023-11-15T21:00:00+00:00,50640.0,52313,102953.0
2023-11-16T02:00:00+00:00,46140.0,44891,91031.0
2023-11-16T03:00:00+00:00,48958.0,44543,93501.0
2023-11-16T04:30:00+00:00,,48291,
2023-11-16T07:30:00+00:00,,59380,
2023-11-16T08:00:00+00:00,67100.0,59735,126835.0
2023-11-16T09:00:00+00:00,66233.0,60370,126603.0
2023-11-16T11:00:00+00:00,61794.0,61348,123142.0
2023-11-16T13:00:00+00:00,56466.0,58237,114703.0
2023-11-17T02:30:00+00:00,,45248,
2023-11-17T04:30:00+00:00,,48949,
2023-11-17T06:30:00+00:00,,59102,
2023-11-17T08:00:00+00:00,71844.0,60459,132303.0
2023-11-17T10:00:00+00:00,65923.0,58930,124853.0
2023-11-17T13:30:00+00:00,,54945,
2023-11-17T19:30:00+00:00,,55538,
2023-11-18T01:30:00+00:00,,46076,
2023-11-18T02:30:00+00:00,,44255,
2023-11-18T08:30:00+00:00,,53253,
2023-11-18T09:00:00+00:00,53952.0,53572,107524.0
2023-11-18T16:30:00+00:00,,53022,
2023-11-18T17:30:00+00:00,,55026,
2023-11-18T19:30:00+00:00,,50689,
2023-11-19T02:30:00+00:00,,40900,
2023-11-19T07:00:00+00:00,47238.0,43938,91176.0
2023-11-19T08:00:00+00:00,45804.0,46146,91950.0
2023-11-19T10:00:00+00:00,42141.0,48880,91021.0
2023-11-19T11:30:00+00:00,,49721,
2023-11-19T12:00:00+00:00,38199.0,48225,86424.0
2023-11-19T14:00:00+00:00,37008.0,44917,81925.0
2023-11-19T14:30:00+00:00,,44068,
2023-11-19T16:00:00+00:00,43004.0,46809,89813.0
2023-11-19T18:00:00+00:00,45297.0,53042,98339.0
2023-11-19T20:00:00+00:00,42318.0,48602,90920.0
2023-11-19T21:00:00+00:00,39664.0,47818,87482.0
2023-11-19T23:00:00+00:00,46188.0,48135,94323.0
2023-11-19T23:30:00+00:00,,46006,
2023-11-20T01:30:00+00:00,,43874,
2023-11-20T05:00:00+00:00,63987.0,50234,114221.0
2023-11-20T06:30:00+00:00,,56974,
2023-11-20T08:00:00+00:00,62067.0,58825,120892.0
2023-11-20T08:30:00+00:00,,58937,
2023-11-20T15:00:00+00:00,56873.0,55627,112500.0
2023-11-20T21:30:00+00:00,,53758,
2023-11-20T23:30:00+00:00,,48136,
2023-11-21T00:00:00+00:00,46029.0,48005,94034.0
2023-11-21T01:00:00+00:00,46819.0,47323,94142.0
2023-11-21T09:30:00+00:00,,59064,
2023-11-21T10:00:00+00:00,64059.0,59366,123425.0
2023-11-21T12:00:00+00:00,60789.0,58285,119074.0
2023-11-21T17:30:00+00:00,,62513,
2023-11-21T18:30:00+00:00,,60545,
2023-11-21T21:30:00+00:00,,54901,
2023-11-22T04:30:00+00:00,,49996,
2023-11-22T06:00:00+00:00,79886.0,58860,138746.0
2023-11-22T07:30:00+00:00,,61917,
2023-11-22T12:30:00+00:00,,58528,
2023-11-22T17:30:00+00:00,,65731,
2023-11-22T18:00:00+00:00,71585.0,65389,136974.0
2023-11-22T23:30:00+00:00,,53609,
2023-11-23T08:30:00+00:00,,64392,
2023-11-23T09:00:00+00:00,68574.0,64144,132718.0
2023-11-23T11:00:00+00:00,63743.0,63394,127137.0
2023-11-23T15:00:00+00:00,59425.0,58516,117941.0
2023-11-23T16:30:00+00:00,,62998,
2023-11-23T18:30:00+00:00,,63675,
2023-11-23T20:00:00+00:00,55639.0,58006,113645.0
2023-11-23T22:30:00+00:00,,56274,
2023-11-23T23:30:00+00:00,,52118,
2023-11-24T01:30:00+00:00,,50086,
2023-11-24T06:30:00+00:00,,61175,
2023-11-24T17:30:00+00:00,,64013,
2023-11-24T20:30:00+00:00,,56874,
2023-11-24T23:00:00+00:00,58043.0,56094,114137.0
2023-11-24T23:30:00+00:00,,53269,
2023-11-25T01:00:00+00:00,58930.0,52426,111356.0
2023-11-25T02:30:00+00:00,,49524,
2023-11-25T04:30:00+00:00,,50594,
2023-11-25T05:00:00+00:00,69728.0,52157,121885.0
2023-11-25T07:00:00+00:00,73219.0,57506,130725.0
2023-11-25T17:00:00+00:00,71065.0,62150,133215.0
2023-11-25T17:30:00+00:00,,63396,
2023-11-26T00:30:00+00:00,,56589,
2023-11-26T02:30:00+00:00,,52756,
2023-11-26T03:30:00+00:00,,52013,
2023-11-26T06:00:00+00:00,77673.0,55913,133586.0
2023-11-26T08:00:00+00:00,77850.0,59847,137697.0
2023-11-26T10:00:00+00:00,71867.0,61269,133136.0
2023-11-26T11:00:00+00:00,68278.0,61113,129391.0
2023-11-26T11:30:00+00:00,,59943,
2023-11-26T15:30:00+00:00,,55692,
2023-11-26T17:30:00+00:00,,64530,
2023-11-26T19:00:00+00:00,75537.0,62352,137889.0
2023-11-26T21:00:00+00:00,66085.0,59294,125379.0
2023-11-27T05:30:00+00:00,,63701,
2023-11-27T07:30:00+00:00,,69348,
2023-11-27T13:30:00+00:00,,67885,
2023-11-27T14:30:00+00:00,,66313,
2023-11-27T16:00:00+00:00,80598.0,67366,147964.0
2023-11-27T17:30:00+00:00,,71529,
2023-11-28T00:30:00+00:00,,55666,
2023-11-28T03:00:00+00:00,69834.0,52240,122074.0
2023-11-28T03:30:00+00:00,,52478,
2023-11-28T05:00:00+00:00,85583.0,59883,145466.0
2023-11-28T05:30:00+00:00,,62876,
2023-11-28T06:00:00+00:00,93060.0,66224,159284.0
2023-11-28T08:00:00+00:00,90086.0,68492,158578.0
2023-11-28T10:00:00+00:00,85177.0,67406,152583.0
2023-11-28T10:30:00+00:00,,67638,
2023-11-28T15:30:00+00:00,,63832,
2023-11-28T17:30:00+00:00,,71801,
2023-11-28T19:00:00+00:00,82540.0,68186,150726.0
2023-11-28T19:30:00+00:00,,66247,
2023-11-28T22:00:00+00:00,68895.0,63688,132583.0
2023-11-28T23:00:00+00:00,67593.0,61639,129232.0
2023-11-29T01:30:00+00:00,,58179,
2023-11-29T03:00:00+00:00,73114.0,56583,129697.0
2023-11-29T05:30:00+00:00,,66952,
2023-11-29T07:30:00+00:00,,72397,
2023-11-29T08:30:00+00:00,,71568,
2023-11-29T15:00:00+00:00,85182.0,64986,150168.0
2023-11-29T15:30:00+00:00,,65801,
2023-11-29T17:00:00+00:00,88917.0,71105,160022.0
2023-11-29T20:30:00+00:00,,62746,
2023-11-30T04:00:00+00:00,78819.0,56687,135506.0
2023-11-30T05:30:00+00:00,,64672,
2023-11-30T07:30:00+00:00,,69384,
2023-11-30T10:00:00+00:00,91603.0,69390,160993.0
2023-11-30T10:30:00+00:00,,69490,
2023-11-30T14:00:00+00:00,84069.0,65901,149970.0
2023-11-30T15:30:00+00:00,,65211,
2023-11-30T17:00:00+00:00,88402.0,69497,157899.0
2023-11-30T20:00:00+00:00,78452.0,62815,141267.0
2023-11-30T20:30:00+00:00,,61335,
2023-11-30T21:30:00+00:00,,62436,
2023-11-30T22:30:00+00:00,,60544,
2023-11-30T23:00:00+00:00,72420.0,59401,131821.0
2023-12-01T02:30:00+00:00,,53256,
2023-12-01T05:30:00+00:00,,62642,
2023-12-01T06:30:00+00:00,,67079,
2023-12-01T10:30:00+00:00,,70016,
2023-12-01T13:30:00+00:00,,67254,
2023-12-01T17:00:00+00:00,91890.0,70566,162456.0
2023-12-01T19:30:00+00:00,,66069,
2023-12-01T21:00:00+00:00,78051.0,64039,142090.0
2023-12-01T22:00:00+00:00,73481.0,64160,137641.0
2023-12-02T03:30:00+00:00,,55842,
2023-12-02T04:00:00+00:00,81413.0,56959,138372.0
2023-12-02T05:00:00+00:00,92534.0,58792,151326.0
2023-12-02T07:00:00+00:00,97370.0,64388,161758.0
2023-12-02T09:30:00+00:00,,68675,
2023-12-02T11:30:00+00:00,,67452,
2023-12-02T15:30:00+00:00,,64102,
2023-12-02T19:00:00+00:00,90126.0,69072,159198.0
2023-12-02T20:00:00+00:00,87233.0,66669,153902.0
2023-12-02T22:00:00+00:00,78125.0,67675,145800.0
2023-12-03T01:30:00+00:00,,62015,
